ELEMENT WISE MASK = 0b1
2024-08-19 19:35:33
wiersz RISa: 1,0000000a00000000000000000000000000000000000000000000000000000000,-59.59282821655273
wiersz RISa: 2,0000000a00000000000000000000000000000000000000000000000000000000,-59.59282821655273
wiersz RISa: 3,0000000a00000000000000000000000000000000000000000000000000000000,-59.59282821655273
wiersz RISa: 4,0000000a00000000000000000000000000000000000000000000000000000000,-59.59282821655273
wiersz RISa: 5,0000000a00000000000000000000000000000000000000000000000000000000,-59.59282821655273
wiersz RISa: 6,0000000a00000000000000000000000000000000000000000000000000000000,-59.59282821655273
wiersz RISa: 7,0000000a00000000000000000000000000000000000000000000000000000000,-59.59282821655273
wiersz RISa: 8,0000000a00000000000000000000000000000000000000000000000000000000,-59.59282821655273
wiersz RISa: 9,0000000a00000000000000000000000000000000000000000000000000000000,-59.59282821655273
wiersz RISa: 10,0000000a00000000000000000000000000000000000a00000000000000000000,-59.528207244873045
wiersz RISa: 11,0000000a00000000000000000000000000000000000a00000000000000000000,-59.528207244873045
wiersz RISa: 12,0000000a00000000000000000000000000000000000a00000000000000000000,-59.528207244873045
wiersz RISa: 13,0000000a00000000000000000000000000000000000a00000000000a00000000,-59.45729497909546
wiersz RISa: 14,0000000a00000000000000000000000000000000000a00000000000a000a0000,-59.371830253601075
wiersz RISa: 15,0000000a00000000000000000000000000000000000a00000000000a000a0000,-59.371830253601075
ELEMENT WISE MASK = 0b1
2024-08-20 04:37:46
wiersz RISa: 0,0000000000000000000000000000000000000000000000000000000000000000,-59.63450687408447
wiersz RISa: 1,0000000b00000000000000000000000000000000000000000000000000000000,-59.489468326568606
wiersz RISa: 2,0000000b00010000000000000000000000000000000000000000000000000000,-59.45804527282715
wiersz RISa: 3,0000000b00010000000000000000000000000000000000000000000000000000,-59.45804527282715
wiersz RISa: 4,0000000b00010000000100000000000000000000000000000000000000000000,-59.40618640899658
wiersz RISa: 5,0000000b00010000000100000000000000000000000000000000000000000000,-59.40618640899658
wiersz RISa: 6,0000000b00010000000100000003000000000000000000000000000000000000,-59.34684736251831
wiersz RISa: 7,0000000b00010000000100000003000000000000000000000000000000000000,-59.34684736251831
wiersz RISa: 8,0000000b00010000000100000003000000010000000000000000000000000000,-59.32209434509277
wiersz RISa: 9,0000000b00010000000100000003000000010000000000000000000000000000,-59.32209434509277
